default,student,balance,income
0,0,1308.66,35964.79
0,1,1581.79,10537.53
0,0,918.12,53710.22
0,0,637.80,40323.56
0,0,369.04,38468.24
0,1,985.09,18499.96
0,0,306.96,32428.81
0,0,1205.91,43715.41
0,0,1079.50,40504.92
0,0,555.29,40046.42
0,0,905.01,39293.98
0,1,1348.96,20870.27
0,1,1461.83,19252.24
0,0,443.45,29811.36
1,0,2024.11,51508.87
0,0,1516.55,39368.14
0,1,520.56,18256.29
0,0,850.55,44501.92
0,0,926.49,49919.97
0,1,1275.82,9611.96
0,0,249.60,20684.24
0,1,1564.47,19372.82
0,0,443.18,37639.98
0,0,323.55,33991.99
0,1,512.32,24949.62
0,1,524.76,14154.91
0,0,741.42,38661.00
0,1,1994.05,14305.11
0,0,1175.72,24000.89
0,0,284.05,41243.85
0,0,565.51,39109.31
0,0,47.75,31150.37
0,0,776.95,45083.32
0,0,353.74,65526.81
0,0,76.13,53594.42
0,0,839.60,45994.64
0,1,754.48,22425.54
0,1,833.12,23630.27
0,0,277.29,27548.95
0,0,1594.70,37091.87
0,0,0.00,40393.48
0,1,1281.62,14236.09
0,0,1469.70,40174.95
0,0,0.00,38165.69
0,0,891.40,46611.73
0,0,493.76,51518.06
0,1,884.61,24306.65
0,0,0.00,32582.75
0,0,1028.52,47944.60
0,1,425.83,13275.91
0,0,1132.36,52489.76
0,0,965.27,46218.46
1,0,2499.02,51504.29
0,1,1435.18,11346.84
0,1,1391.20,8637.96
0,1,1804.41,17665.55
0,1,321.80,19229.23
0,0,1506.67,41931.70
1,1,1402.27,12104.32
1,0,1379.43,38881.97
0,0,1232.98,57182.33
0,0,134.86,35755.87
0,1,422.91,18787.34
0,0,1373.56,21785.25
0,0,661.43,55591.56
0,0,1427.72,27425.67
0,0,938.64,39459.77
0,0,608.43,56483.06
0,0,1477.53,46965.14
0,1,1470.59,17876.29
0,1,1488.60,20739.63
0,0,0.00,49608.01
0,1,328.04,19566.27
0,1,1333.81,21087.32
0,0,764.53,40593.29
0,0,110.33,52106.20
1,1,2502.68,14947.52
0,0,604.32,36592.76
0,1,1595.29,22645.04
0,0,0.00,50076.26
0,0,440.64,50902.14
0,1,876.92,13372.51
0,0,1366.89,35566.96
0,0,1129.98,32795.05
0,0,1077.02,56862.07
0,0,1411.07,26040.00
0,0,0.00,45788.49
0,0,861.65,27355.81
0,0,1185.66,56483.54
0,0,901.55,57100.42
0,1,773.73,14841.99
0,0,1387.97,30716.64
0,0,1207.69,37355.94
0,1,455.72,12587.40
0,1,550.90,19110.07
0,1,1484.81,22965.18
0,1,441.63,15261.71
0,0,810.41,28056.78
0,0,1137.04,49810.90
0,1,1402.41,13870.97
0,0,1541.81,29374.93
0,0,898.98,63041.22
0,1,700.33,18702.96
0,1,895.46,23795.55
0,0,770.13,48489.38
0,0,841.95,53779.02
0,0,44.31,30449.25
0,0,377.30,42257.49
0,0,264.80,49216.25
0,0,522.02,37341.90
0,0,1681.92,41866.56
0,0,1069.54,55421.55
0,0,375.70,37925.97
0,1,670.99,19835.97
0,0,318.91,49305.55
0,1,955.12,25314.85
0,0,1123.79,24902.00
0,0,993.58,34836.25
0,0,278.81,54559.12
0,0,1553.29,44150.16
0,0,0.00,34522.89
0,0,483.59,36497.47
0,1,311.53,18534.43
0,0,536.25,32994.15
0,0,127.71,27483.90
1,1,1507.33,23898.88
0,0,1351.04,40946.61
0,0,723.20,42751.77
0,1,1041.20,22618.42
0,0,1102.11,34246.69
0,1,420.37,16419.71
1,0,1278.41,36675.61
0,0,542.47,52741.81
0,0,401.83,47175.61
0,0,506.51,51114.32
0,0,1160.50,23498.30
0,0,1277.80,56605.60
0,1,1200.62,18973.91
0,1,1418.59,11556.70
0,1,480.34,14592.84
0,0,370.53,31139.72
0,0,737.69,51138.27
0,0,501.92,41366.68
0,0,1682.20,30441.55
0,1,813.45,21073.99
0,0,683.83,46937.62
0,1,1036.60,15197.25
0,1,471.14,24945.04
0,0,336.42,39707.04
0,1,443.72,13136.83
0,0,967.14,35269.12
0,0,549.28,15706.22
0,0,1601.16,17974.74
0,0,902.14,59695.29
0,0,0.00,37553.55
0,0,1433.18,41744.32
0,1,502.80,13376.05
0,0,433.45,35858.93
0,0,406.43,36750.50
0,0,935.48,56610.82
0,1,1545.83,12160.84
0,0,93.94,19811.33
0,1,192.41,24050.37
0,0,716.92,24015.52
0,1,1157.14,21222.42
0,0,72.17,39560.63
0,1,1417.27,20464.03
0,0,1195.48,38452.64
0,0,559.12,55007.27
0,0,0.00,37499.69
0,0,359.23,25243.10
1,1,2123.37,23836.46
0,0,1316.54,20353.50
0,0,1172.30,34513.61
0,0,1453.08,36828.33
0,1,323.96,12327.24
0,0,1152.55,27346.03
0,0,1334.00,57662.12
0,0,709.66,37992.21
0,0,731.31,33126.85
0,1,279.32,19742.04
0,0,0.00,17059.37
0,1,630.70,16501.81
0,0,543.04,31268.10
0,0,618.88,27906.59
0,1,1053.16,25222.98
0,1,0.00,19622.58
0,1,1762.35,17032.34
0,0,0.00,43943.24
0,0,469.15,30366.72
0,0,699.76,32881.30
0,0,446.14,42611.58
0,0,571.18,39682.80
0,0,952.33,44864.15
0,0,584.67,55682.47
0,0,174.37,47750.12
0,1,671.80,15299.26
0,0,1339.56,53585.76
0,0,0.00,49232.71
0,1,1579.07,21101.20
0,0,917.32,40193.84
0,0,251.43,25962.06
0,0,998.36,38385.29
0,0,828.23,42246.22
0,1,1500.28,16943.03
0,0,1142.64,26731.09
0,1,1415.20,16737.52
0,0,198.73,33512.93
0,0,341.77,41662.74
0,1,146.74,12716.21
0,0,1576.31,30547.80
0,0,1830.47,24053.48
0,0,368.80,34526.04
0,1,1026.58,23636.55
0,0,0.00,36225.51
0,0,241.34,40122.40
0,0,1272.05,44895.59
0,0,361.20,49395.03
0,0,1464.01,32023.60
0,1,815.08,18445.66
0,1,1026.13,16430.64
0,0,630.73,30466.38
0,0,1624.13,16054.30
0,0,744.73,44965.05
0,0,1439.30,36170.60
0,1,1491.05,13033.12
0,1,0.00,13334.24
0,0,1162.70,27206.66
0,0,1463.59,34064.88
0,1,1309.70,15536.24
0,0,920.65,37936.09
0,1,6.32,18912.61
0,0,128.99,56946.44
0,1,1323.29,21149.31
0,0,383.22,15233.32
0,0,267.38,32265.12
0,0,429.07,48109.81
0,0,711.00,51035.75
0,1,309.52,12135.04
0,1,1317.93,14070.17
0,0,427.33,55503.07
0,0,872.86,31471.55
0,0,1105.56,38886.04
0,0,678.02,59416.78
0,1,1164.63,17929.65
0,0,214.90,33904.58
0,0,721.59,50952.48
0,1,224.34,18282.22
0,1,1199.24,13809.35
0,0,580.05,37278.28
0,0,821.49,34739.39
0,0,602.86,37849.13
0,1,377.77,14021.59
0,0,727.63,38431.16
0,1,600.43,18538.30
0,0,993.59,26682.33
0,0,1096.59,47235.45
0,0,1603.33,43474.64
0,0,1146.97,30637.30
0,0,1342.18,58049.99
0,1,1663.69,19847.70
0,0,1005.25,41308.25
0,0,962.89,25063.49
0,1,1092.62,27128.17
0,0,919.34,43287.90
0,1,176.84,20021.69
0,0,460.60,38818.18
0,1,782.54,20593.53
0,0,613.74,56951.36
0,0,362.10,39658.95
0,0,861.68,49672.35
0,1,936.47,19389.48
0,0,1222.74,68564.99
0,0,794.49,44145.22
0,0,0.00,13573.56
1,0,2220.97,40725.10
0,0,523.22,38063.40
1,0,1907.38,42346.83
0,1,1809.46,18804.72
0,0,1392.26,32283.39
0,0,1349.47,35870.02
0,0,621.74,51595.75
0,1,1273.58,18475.19
0,0,636.24,17355.76
0,0,680.45,33192.40
0,0,836.85,27936.52
0,1,1115.11,19169.07
0,1,799.74,16147.58
0,1,996.39,20070.81
0,0,1632.81,33455.90
0,0,439.84,24452.65
0,0,276.75,50523.68
0,0,1715.32,22824.10
0,0,848.69,29042.56
0,1,323.50,19144.82
0,0,793.61,24973.21
0,0,612.08,39443.96
0,1,1418.43,14907.07
0,1,1466.94,19139.63
0,1,440.79,19896.03
0,0,0.00,53432.62
0,0,885.18,46571.77
0,0,635.97,42451.61
0,0,664.82,32894.80
0,0,1100.24,34281.26
0,1,1606.32,13422.31
0,1,1704.43,20892.31
0,0,1295.99,39800.00
0,0,468.41,22943.13
0,0,303.78,44745.12
0,0,971.71,33774.89
1,0,1758.42,49787.46
0,1,1334.70,24621.96
0,0,982.70,40194.47
0,0,52.04,14680.10
0,0,401.50,25010.80
0,0,1456.85,40186.53
0,0,772.92,42678.39
0,1,1844.36,14238.11
0,1,1015.51,21362.94
0,0,988.68,31210.24
0,0,1072.74,45704.84
0,0,1576.90,39835.35
0,0,840.11,33976.71
0,1,1210.44,19022.19
0,1,714.55,13431.84
0,1,607.09,16373.93
0,0,413.36,43071.19
0,0,1184.21,34990.58
0,0,273.60,27996.58
0,1,871.82,9788.57
0,0,1724.56,46397.45
0,1,1107.40,15661.58
0,1,1161.41,18420.30
0,1,107.60,17941.74
0,0,136.42,42719.89
0,0,682.04,30288.94
0,1,791.53,18342.74
0,0,457.87,43134.55
0,0,1514.96,36403.04
0,0,816.09,37763.04
0,0,1241.95,41952.12
0,0,932.20,49214.71
0,0,608.11,46962.79
0,1,627.59,15423.21
0,1,593.06,22786.92
0,0,187.31,31140.75
0,0,736.48,39538.33
0,1,838.08,23698.71
0,0,511.52,43737.18
0,0,355.36,65798.92
0,0,1138.40,24098.35
0,0,828.00,53806.32
0,0,1218.55,51224.92
0,0,316.01,34250.52
0,1,480.47,14866.61
0,0,152.50,39502.84
0,0,1129.32,46689.98
0,1,887.29,14958.55
0,0,938.44,34184.94
0,0,1076.67,43972.69
1,0,1575.49,35735.46
0,0,148.15,43104.39
1,0,1865.64,49604.88
0,1,633.77,14109.82
0,1,0.00,23422.14
0,0,922.82,50800.36
0,0,4.71,28521.37
0,0,1198.18,42968.64
0,0,1726.62,43814.96
0,0,1075.22,30485.06
0,1,883.92,14740.14
0,0,1099.29,47625.31
0,0,948.97,45456.93
0,1,814.63,22948.16
0,0,687.29,35989.23
0,0,693.67,32578.61
0,0,814.84,28526.22
0,0,1031.97,59555.87
0,0,1319.48,62054.99
0,0,1366.03,51551.11
0,0,1033.46,55487.22
0,0,0.00,50231.45
0,0,857.58,54372.89
0,0,1156.29,33959.74
0,0,1713.26,34005.86
0,1,902.98,15076.34
0,1,212.04,16179.31
0,0,632.80,51149.43
0,1,378.02,19571.39
0,0,999.54,43934.86
0,0,970.85,49043.78
0,0,1319.19,35466.24
0,0,286.33,59576.65
0,0,830.57,39723.77
0,1,657.53,19395.74
0,0,786.64,57704.64
0,0,111.06,40675.33
0,0,298.24,27838.68
0,1,819.86,19802.46
1,0,1790.67,44607.43
0,0,883.47,44207.33
0,1,384.83,17844.52
1,0,1567.61,38785.36
0,1,927.77,18148.07
0,0,796.33,28616.71
0,0,652.55,32438.06
0,0,315.01,44690.50
0,0,1609.80,38756.45
0,0,851.80,57950.77
0,0,460.21,44527.27
0,0,1203.83,41484.94
1,0,2074.81,38988.86
0,0,1243.71,37926.11
0,1,1373.04,19457.61
0,0,449.41,52892.25
0,0,126.56,69541.95
0,0,387.24,24243.94
1,1,2332.88,11770.23
0,0,1359.44,24411.13
0,0,469.33,58360.39
0,0,111.29,40086.69
0,0,1443.88,54355.73
0,0,396.82,51560.03
0,1,146.15,15160.49
0,0,607.20,36615.83
0,0,1708.15,46416.95
0,0,956.53,53702.54
0,1,676.61,16148.19
0,1,238.32,17194.15
0,1,0.00,15967.61
0,1,740.74,13065.57
0,1,933.71,11810.55
0,0,860.03,33740.70
0,0,1032.94,31152.14
0,0,0.00,36949.95
0,0,835.27,51471.14
0,0,188.41,35073.51
0,0,506.32,43631.30
0,0,496.75,35955.64
0,1,739.18,15819.73
0,1,916.54,20130.92
0,0,1559.75,37227.27
0,0,392.24,44983.20
0,0,1065.83,39718.95
0,0,523.71,48091.74
0,0,789.56,39199.03
0,0,805.20,38222.26
0,0,1255.54,45142.27
0,0,654.81,44255.77
0,0,716.76,51528.50
0,0,686.07,32318.42
0,0,1530.37,29479.02
0,0,879.37,29697.15
0,0,738.33,37273.17
0,0,1647.43,49156.16
0,1,503.22,21371.25
0,0,215.03,40399.41
0,1,820.66,24820.05
0,0,990.67,56141.11
0,1,914.11,15546.78
0,1,1021.01,8970.91
0,0,1143.43,35773.40
0,1,763.40,15224.26
1,0,1532.33,42152.36
0,0,1860.74,39551.04
0,0,1101.30,27781.45
0,0,542.00,43873.29
0,1,696.58,2981.28
0,0,1536.23,30635.57
0,0,1333.20,33782.90
0,1,869.51,18056.45
0,0,1048.55,40916.12
0,0,12.08,32670.42
0,0,699.38,34276.59
0,0,855.43,48653.58
0,1,562.30,20164.31
0,0,62.17,28660.75
0,0,977.89,45005.26
0,0,1685.45,60890.36
0,0,1257.80,21679.49
0,0,671.78,53374.95
0,0,63.10,38493.09
0,0,686.38,28953.27
0,0,582.94,40368.54
0,0,808.63,32316.37
0,0,1077.98,17705.22
0,1,1716.09,22755.26
0,0,417.73,31206.29
0,0,1301.00,42493.96
0,0,896.68,46328.54
0,0,136.83,13586.00
0,0,29.18,38871.48
0,0,282.91,35445.92
0,0,858.54,19071.85
0,0,864.05,27690.11
0,0,1225.98,42203.21
0,0,696.43,38028.30
0,1,1840.22,26480.72
0,1,1227.49,16717.62
0,0,1716.68,39543.29
0,0,330.62,11732.25
0,1,915.66,17710.85
0,0,133.10,34579.00
0,0,420.61,33293.47
0,0,1058.06,27196.26
1,0,1972.17,34362.64
0,0,790.24,43646.14
0,0,131.62,40158.71
0,0,0.00,37468.48
0,1,106.25,17638.80
0,1,712.25,21407.04
0,0,906.22,44626.94
0,0,127.41,49735.64
0,0,1698.07,48595.70
0,1,1448.04,18989.40
0,0,711.44,40507.82
0,0,326.63,52696.73
0,0,352.94,59372.71
0,1,1247.07,15522.58
0,0,439.07,47899.17
0,0,1030.21,40711.45
0,0,0.00,33168.06
0,0,1113.28,51457.54
0,0,1341.08,40199.84
1,1,2269.95,18021.11
0,0,1384.26,27737.61
0,0,0.00,32724.51
0,0,745.81,42762.47
0,0,909.63,41915.52
0,0,196.37,57397.28
0,0,866.17,41365.46
0,1,1460.75,24960.36
0,0,760.78,44851.56
0,1,1165.28,10354.94
0,0,1085.43,39274.83
0,1,724.39,18641.50
0,0,114.88,27365.42
0,0,794.59,52507.48
0,0,1093.26,28811.27
0,0,943.94,48198.40
1,0,1861.06,55671.72
0,0,900.84,33130.71
0,1,1682.80,23344.07
0,0,196.20,26612.56
0,0,1181.12,29181.84
0,1,1101.16,13142.18
0,1,1506.86,14914.82
0,1,1213.84,17374.06
0,1,547.25,17445.90
0,0,1708.57,34890.72
0,0,248.04,36257.16
0,0,386.27,45776.21
0,0,527.46,35708.17
0,0,1546.84,51161.98
0,0,0.00,47214.43
0,0,0.00,55781.20
0,0,955.47,47520.18
0,1,750.86,16932.33
0,1,1255.75,12209.58
0,0,818.06,35902.47
0,1,1469.37,11337.42
0,0,331.72,46853.75
1,0,1456.55,51508.57
0,1,1290.85,19532.73
0,1,711.03,12685.82
0,0,734.32,33240.04
0,0,329.22,48133.82
0,0,1231.51,35068.79
0,0,847.05,28539.11
0,0,811.43,55119.90
0,1,1656.86,15359.44
0,1,1547.15,14344.29
0,1,590.72,13041.20
0,1,893.97,15092.78
0,0,0.00,34066.44
0,0,800.15,51730.70
0,1,685.52,12361.86
0,0,1262.76,68579.10
0,0,770.12,49856.69
0,0,1181.00,35123.74
0,1,527.65,17819.97
0,0,441.49,39209.90
0,0,921.97,38340.57
0,1,875.36,14637.18
0,0,1033.12,66304.77
0,0,1046.74,40822.45
0,1,1319.71,23373.93
0,1,698.51,26768.91
0,0,570.98,47021.01
0,0,842.54,33897.93
0,0,0.00,47256.06
0,0,850.38,44547.49
0,1,963.19,12799.51
0,0,1136.33,42149.87
0,1,1945.49,14941.32
0,1,1442.54,13049.32
0,0,135.63,39925.70
0,0,423.88,36783.05
0,0,299.78,28917.54
0,1,701.54,17607.46
0,0,283.21,39263.39
0,1,1357.85,11402.54
0,1,1327.86,11020.91
0,1,946.45,15179.21
0,0,663.51,53102.25
0,0,115.84,47519.85
0,0,800.49,37715.84
0,0,640.06,52413.86
0,0,877.28,27405.14
0,1,1382.09,15552.25
0,0,751.39,50910.25
0,0,0.00,39893.27
0,0,1120.70,29613.89
0,1,1312.05,28483.14
0,0,389.06,22581.62
0,0,861.69,58029.64
0,0,1079.40,38864.14
1,0,1893.29,31821.73
0,0,337.50,55853.27
0,0,1142.35,45580.57
0,1,847.06,13741.33
0,1,1575.24,24469.49
0,1,403.35,19690.35
0,1,566.52,25398.40
1,1,2009.69,25694.50
0,0,954.60,50139.09
0,0,1057.94,45514.67
0,0,381.39,28265.09
0,0,793.19,35555.78
0,0,1078.91,54419.79
0,1,1311.10,21189.24
0,0,38.30,37186.55
0,0,756.22,36513.92
0,0,56.87,56245.07
0,0,1189.75,30315.89
0,0,1337.39,51507.50
0,1,1255.50,16703.02
0,0,1211.87,42777.58
0,0,318.88,50069.02
0,0,336.07,38595.91
0,0,934.49,31043.41
0,0,812.49,42721.30
0,0,1184.68,37937.95
0,1,1737.61,7153.54
0,0,94.12,36303.94
0,0,994.67,33002.34
0,0,0.00,21809.22
0,0,1006.47,44563.77
0,0,331.92,47779.93
0,0,967.14,23278.67
0,0,132.16,26878.47
0,0,813.74,30975.21
0,1,0.00,15986.24
0,0,529.26,38814.61
0,0,743.06,40944.56
0,0,27.70,45540.94
0,0,1299.92,44214.54
0,0,906.54,27074.77
0,0,1451.18,53556.55
0,0,1027.57,48558.09
0,0,1047.23,40974.73
0,0,1452.60,28989.04
0,1,1190.54,20291.17
1,0,1858.90,35525.21
0,1,1152.52,12699.41
0,0,831.60,37372.83
0,0,922.70,34622.62
0,1,469.46,13944.89
0,0,474.83,41288.83
0,1,1485.27,10300.86
0,1,943.35,19977.89
0,0,1789.46,27427.00
0,0,659.54,21835.17
0,1,1319.53,24032.54
0,1,514.37,18934.68
0,0,1244.47,40036.01
0,0,946.81,41237.77
0,1,535.69,11019.61
0,0,682.82,33026.00
0,0,1190.49,38553.57
0,0,171.00,42749.13
0,1,1238.02,26854.37
0,0,1037.16,36034.58
0,1,464.84,19121.23
0,0,124.70,65211.07
0,0,667.20,44682.83
0,0,1111.06,50301.48
0,0,1142.40,33740.44
0,0,778.83,44257.33
0,0,1412.02,47727.56
0,0,986.08,52009.40
0,0,1251.78,32721.14
0,0,149.02,33398.46
0,0,465.09,43480.57
0,0,1031.13,41022.10
1,0,1478.12,31515.34
0,0,789.00,35798.47
0,1,790.30,14086.45
0,1,1123.60,16082.91
0,0,1370.11,40101.38
0,0,396.51,41969.75
0,0,682.08,30736.89
0,0,338.74,44923.05
0,1,1056.33,16000.84
0,0,927.21,44368.88
0,0,634.70,32594.69
0,0,833.53,40526.31
0,1,1345.23,18518.72
0,0,550.90,45347.78
0,0,495.71,24845.43
0,0,661.43,22610.31
0,0,136.20,20935.62
0,0,480.19,26084.41
0,0,230.87,32798.78
0,0,93.57,42930.78
0,1,508.82,22663.71
0,1,970.52,16584.83
0,0,1324.30,46875.39
0,0,932.96,32105.44
0,0,0.00,31418.37
0,1,984.76,17039.97
0,0,725.12,47549.20
0,0,246.82,40953.34
0,0,1051.32,23859.43
0,1,926.89,19445.94
0,1,1024.02,18545.90
0,0,699.84,41985.26
0,1,1036.32,14108.45
0,0,321.11,36275.14
0,0,0.00,41152.17
0,1,1299.19,19878.75
0,0,763.38,40978.14
0,1,808.74,9775.58
0,0,808.51,34543.02
0,1,677.55,20745.02
0,1,904.01,13996.50
0,1,102.17,26266.36
0,0,1218.35,43930.99
0,1,774.41,12289.86
0,0,1309.56,47432.43
0,0,922.00,31553.73
0,0,629.70,60230.22
0,0,77.50,31050.16
1,0,1772.86,42080.11
0,0,960.24,53418.51
0,0,664.65,56677.62
0,0,109.92,33419.01
1,1,1790.36,14306.82
0,0,1425.80,34015.85
0,1,1167.62,23502.21
0,0,891.19,35862.17
0,1,1124.26,23168.92
0,0,1796.11,31862.58
0,0,237.98,38229.52
0,0,1353.26,43888.88
0,1,1176.55,18662.60
0,1,1229.44,12158.04
0,0,270.55,34258.83
0,1,722.06,14661.52
1,0,1170.20,46692.10
0,0,840.14,38738.18
0,1,873.64,21810.61
0,0,434.24,57146.43
0,0,605.27,58469.48
0,0,428.84,36980.14
0,0,1662.76,36691.56
0,0,682.71,33175.18
0,0,598.51,42584.12
0,0,1088.25,32617.59
0,0,911.05,38629.52
0,0,538.16,44654.09
0,0,721.74,21162.74
0,1,438.52,17400.39
0,1,516.87,20179.35
0,0,811.17,42185.44
0,0,775.98,68179.76
0,0,285.40,39398.57
1,0,1554.82,26430.49
0,0,1057.02,54652.71
0,1,673.81,17672.29
0,0,689.69,24085.43
0,1,1400.34,14768.70
0,0,601.42,41490.62
0,1,754.86,18996.84
0,0,639.67,49977.29
0,0,765.77,35122.03
0,0,220.37,24019.31
0,0,47.30,38293.31
0,1,780.72,23819.79
0,0,168.81,57262.75
0,0,1557.64,46030.26
1,0,1891.11,34448.69
0,1,688.75,26662.38
0,0,452.01,39990.77
0,0,574.49,31632.62
0,0,572.17,43807.22
0,0,946.77,26618.52
0,0,523.91,43928.64
0,0,1146.36,44840.02
0,0,1646.61,39347.46
0,0,1216.20,43656.13
0,0,1184.90,53896.90
0,0,1416.07,40371.28
0,0,431.94,46658.01
0,1,521.03,16887.16
0,1,807.00,15965.00
0,0,775.44,33781.78
0,0,942.28,24683.38
0,1,1261.26,26085.08
0,0,509.37,39546.47
0,0,1389.39,39707.99
1,1,1836.16,18944.81
0,0,196.48,41972.98
0,0,1348.89,40548.75
0,0,661.60,43157.12
0,0,718.99,21044.67
0,0,451.13,39849.71
0,1,114.42,12540.91
0,1,889.01,10382.94
0,0,1046.14,47218.82
0,1,1263.87,18520.06
0,0,1109.03,29759.64
0,0,698.41,33265.44
0,0,1328.97,51721.37
0,1,1199.81,19538.03
0,0,1261.78,26767.92
0,0,605.37,39002.23
0,0,550.64,35648.39
0,0,894.28,36513.54
0,0,1163.53,46173.77
0,1,1061.76,17502.82
0,1,1204.55,19058.98
0,0,1666.42,18916.37
0,0,412.90,49060.92
0,0,595.07,29842.89
0,1,836.01,7404.72
0,0,178.15,28785.96
0,1,627.65,17868.44
0,0,1004.26,36895.87
0,0,1195.40,34333.93
0,0,515.64,51072.85
0,0,1242.11,37980.76
0,1,153.26,14027.79
0,0,1086.74,42451.99
0,0,280.96,29998.86
0,0,955.88,48657.79
0,0,1093.28,18844.25
0,0,734.09,22342.55
0,0,793.83,45089.55
0,1,410.50,25838.20
0,1,677.65,18930.08
0,0,814.55,39148.56
0,0,800.18,43547.40
0,1,300.80,19673.67
1,1,1748.68,13715.42
0,0,0.00,54901.82
1,0,1807.68,42308.95
0,0,833.07,36330.26
0,0,794.46,32431.82
0,0,631.60,46841.11
0,0,108.25,45264.56
0,0,1040.40,41395.29
0,1,1207.05,24747.89
0,0,67.23,45751.45
0,0,438.40,40576.74
0,0,708.58,21728.82
0,0,775.40,41857.58
0,0,0.00,49459.28
0,0,610.51,52124.23
0,0,845.34,34216.75
0,0,181.92,37725.25
0,0,272.99,63566.37
0,0,805.10,40236.90
0,0,226.86,33014.89
0,0,0.00,39576.43
0,0,691.93,23957.71
0,0,1674.20,54658.07
0,1,715.72,27285.33
0,0,339.43,44889.87
0,1,767.34,21979.65
0,0,1088.49,38171.37
0,0,28.57,35414.58
0,1,792.58,21347.27
0,1,1093.12,22593.08
0,0,408.49,35984.56
0,0,1214.83,38224.96
0,1,850.16,26764.29
0,1,1078.66,25945.18
0,0,403.65,55458.89
0,0,1378.17,48152.99
0,0,307.00,43504.31
0,0,1569.38,42414.63
0,1,1377.27,17077.24
0,1,656.38,26578.88
0,1,1654.63,23687.36
0,0,702.08,47811.76
0,0,1110.06,40236.50
0,1,718.21,18788.75
0,0,737.15,50544.78
0,0,672.38,40236.87
0,0,1298.00,42219.91
0,0,489.40,37338.58
0,1,636.10,20763.83
0,1,1406.80,16686.63
0,0,997.81,50287.87
0,0,0.00,49792.76
0,1,691.22,16872.15
0,0,485.87,14213.71
0,0,730.18,42685.18
0,0,152.12,41847.23
0,1,1105.93,13126.21
0,0,0.00,47592.73
0,0,815.74,48788.10
0,0,568.63,28122.59
0,0,589.94,24854.60
0,0,1139.57,36363.62
0,1,344.52,21341.65
1,0,2005.58,36636.01
0,0,1391.03,51881.82
0,0,1338.88,32500.58
0,0,78.78,37605.45
0,0,764.65,49100.95
0,0,602.62,56017.13
0,0,834.69,42468.91
0,0,1391.52,30152.80
1,0,1823.75,53526.36
0,0,1010.07,39456.91
0,1,1069.80,14736.15
0,0,1116.07,37074.06
0,0,428.40,36340.65
0,0,147.49,44482.27
0,1,689.52,15600.05
0,0,939.42,55360.03
0,1,591.14,19937.02
0,0,1139.26,41869.32
0,0,500.65,31353.75
0,0,1109.41,64213.19
0,1,733.93,28105.61
0,0,687.96,40354.22
0,0,118.60,35974.76
0,0,0.00,42009.04
0,0,634.87,49681.22
0,0,615.47,38161.66
0,0,457.96,36211.19
0,1,854.15,12843.44
0,0,770.95,42673.99
0,1,0.00,24283.34
0,0,58.44,44838.69
1,1,1893.66,21526.35
0,0,768.04,35951.12
0,0,336.24,46279.53
0,0,852.97,42773.77
0,1,1300.71,13675.52
0,0,743.52,33764.57
0,0,293.45,38528.45
0,1,1472.95,23877.59
0,0,756.16,52778.05
0,0,465.50,42358.16
0,1,1041.44,24847.88
0,0,709.74,46363.34
0,0,427.12,34193.16
0,0,612.23,60323.36
0,0,1322.15,47892.89
0,0,673.75,25013.06
1,0,1135.05,48982.23
0,1,509.61,21928.91
0,0,113.67,38513.33
0,1,560.43,24511.21
0,0,1163.74,32467.75
0,0,133.51,49516.34
0,0,897.42,36296.75
0,1,793.56,13446.06
0,0,942.79,27736.65
0,0,953.81,40908.41
0,0,814.24,29631.11
0,0,1387.70,26863.17
0,1,601.35,15897.14
0,0,656.52,34229.37
0,1,1790.54,21938.21
1,1,1925.98,17763.35
0,0,0.00,16834.80
0,0,310.12,31445.77
0,1,956.72,14464.81
0,0,205.17,47284.25
0,1,1572.80,24557.35
0,1,1455.68,14822.83
0,1,1011.46,28316.76
0,0,413.60,31466.22
0,1,0.00,19281.71
0,0,377.19,41901.85
0,0,0.00,51480.39
0,1,0.00,13407.76
0,1,527.06,22986.28
0,1,1470.33,15752.68
0,0,776.57,54662.52
0,0,1096.20,41016.22
0,0,130.45,46094.08
0,0,1331.61,27665.68
0,1,598.08,12385.82
0,0,177.01,53545.02
0,0,937.03,27174.53
0,0,0.00,46581.36
0,1,970.21,19245.20
0,0,268.88,48006.15
0,1,708.98,15968.92
0,0,596.01,32983.54
1,1,1944.68,13026.05
0,1,1805.29,10405.43
0,0,405.39,28493.35
0,0,849.13,26970.74
0,0,988.41,32458.77
1,1,2261.85,20030.17
0,0,1221.60,40865.31
0,0,1057.36,45099.09
0,1,292.30,17321.23
0,1,940.08,18581.58
0,0,368.20,32107.68
0,0,703.39,38419.41
0,0,1018.22,39893.30
0,0,240.23,25042.40
0,1,446.63,18309.79
0,0,1277.79,35620.16
0,0,519.58,30546.86
0,0,933.52,40378.42
0,1,1074.58,18574.35
0,1,1697.75,19021.07
0,0,1240.66,46148.20
0,0,573.58,54427.92
0,0,486.06,54794.39
0,0,455.35,41379.00
0,0,1110.44,39311.53
0,0,1225.07,49090.37
0,0,286.26,28838.32
0,0,1444.63,40364.56
0,0,1031.04,38199.05
0,1,382.00,19951.72
0,0,1337.31,41529.55
0,0,463.90,39626.77
0,0,948.78,24094.79
0,0,626.52,49207.00
0,0,350.07,45354.75
1,1,1492.96,11054.07
0,0,847.64,33199.38
0,0,241.94,47843.08
0,0,616.54,31925.18
0,0,733.41,36724.89
